quizzes, Science Multiple Choice #1
questions,1,Which is heavier, the Earth or the Sun?,multiple choice
questions,13,The Battle of the Bulge was a German offensive,multiple choice
answers,2,WWI,False
answers,2,WWII,False
questions,13,Had the higher death toll of the two wars,multiple choice
answers,3,WWI,False
answers,3,WWII,False
questions,13,Mustard gas was commonly used,multiple choice
answers,4,WWI,False
answers,4,WWII,False
questions,13,Japan and Germany were allies,multiple choice
answers,5,WWI,False
answers,5,WWII,False
questions,13,Mussolini was the leader of Italy,multiple choice
answers,6,WWI,False
answers,6,WWII,False
questions,13,Manfred von Richthofen was a famous pilot,multiple choice
answers,7,WWI,False
answers,7,WWII,False
questions,13,Zeppelins bombed London,multiple choice
answers,8,WWI,False
answers,8,WWII,False
questions,13,Germany captured Paris,multiple choice
answers,9,WWI,False
answers,9,WWII,False
questions,13,The war is known in Russia as "The Great Patriotic War",multiple choice
answers,10,WWI,False
answers,10,WWII,False
questions,13,T. E. Lawrence fought in the war,multiple choice
answers,11,WWI,False
answers,11,WWII,False
questions,13,Germany made a proposal to Mexico that it invade the United States,multiple choice
answers,12,WWI,False
answers,12,WWII,False
questions,13,The U.S. President at the start of the war died before it ended,multiple choice
answers,13,WWI,False
answers,13,WWII,False
questions,13,More than 1 million French soldiers died,multiple choice
answers,14,WWI,False
answers,14,WWII,False
questions,13,Allies delivered supplies to China using the "Burma Road",multiple choice
answers,15,WWI,False
answers,15,WWII,False
questions,13,Trenches were a defining feature of the war,multiple choice
answers,16,WWI,False
answers,16,WWII,False
questions,13,Tanks were used for the first time,multiple choice
answers,17,WWI,False
answers,17,WWII,False
questions,13,Japan invaded the Philippines,multiple choice
answers,18,WWI,False
answers,18,WWII,Falsequizzes, History True or False #1
questions,14,Columbus was the first European to sail to the Americas,multiple choice
answers,1,True,False
answers,1,False,False
questions,14,Gunpowder was invented in China,multiple choice
answers,2,True,False
answers,2,False,False
questions,14,Egypt, Jordan, and Syria have all invaded Israel,multiple choice
answers,3,True,False
answers,3,False,False
questions,14,The Nazis occupied Greece during WWII,multiple choice
answers,4,True,False
answers,4,False,False
questions,14,An aristocrat living in St. Petersburg, Russia in the 1800s would be expected to speak fluent French,multiple choice
answers,5,True,False
answers,5,False,False
questions,14,The Incan Empire lasted for over 2,000 years,multiple choice
answers,6,True,False
answers,6,False,False
questions,14,The saxophone was invented by Adolphe Sax,multiple choice
answers,7,True,False
answers,7,False,False
questions,14,Ireland was colonized by the ancient Romans,multiple choice
answers,8,True,False
answers,8,False,False
questions,14,Tomatoes originally came from the New World,multiple choice
answers,9,True,False
answers,9,False,False
questions,14,Most scholars now believe that Shakespeare did not write most of the plays that bear his name,multiple choice
answers,10,True,False
answers,10,False,False
questions,14,Bach was influenced by Beethoven,multiple choice
answers,11,True,False
answers,11,False,False
questions,14,California and Texas were once part of Mexico,multiple choice
answers,12,True,False
answers,12,False,False
questions,14,Humans were partly responsible for the extinction of the dinosaurs,multiple choice
answers,13,True,False
answers,13,False,False
questions,14,China fought in WWII,multiple choice
answers,14,True,False
answers,14,False,False
questions,14,Documents written in Classical Greek didn't use spaces between words,multiple choice
answers,15,True,False
answers,15,False,False
questions,14,Photographs exist of a (very old) George Washington,multiple choice
answers,16,True,False
answers,16,False,False
questions,14,The Great Pyramid of Giza is the only one of the ancient Wonders of the World that still stands,multiple choice
answers,17,True,False
answers,17,False,False
questions,14,Socrates died in battle,multiple choice
answers,18,True,False
answers,18,False,Falsequizzes, History Multiple Choice #4
questions,15,Did Buddha live before Jesus or after?,multiple choice
answers,1,Before,False
answers,1,After,False
questions,15,Did the Mongols ever conquer China?,multiple choice
answers,2,Yes,False
answers,2,No,False
questions,15,What supposed Medieval practice was known as "droit du seigneur" or "jus primae noctis"?,multiple choice
answers,3,The right to trial by combat,False
answers,3,The drowning of witches,False
answers,3,The ability to purchase admittance into heaven,False
answers,3,The right of a lord to sleep with a newlywed maiden,False
questions,15,In what modern-day country was Stalin born?,multiple choice
answers,4,Georgia,False
answers,4,Germany,False
answers,4,Russia,False
answers,4,United States,False
questions,15,Why is Phineas Gage known to history?,multiple choice
answers,5,He invented the cotton gin,False
answers,5,He standardized the dimensions of railway tracks,False
answers,5,His personality changed when an iron rod was driven through his head,False
answers,5,He traveled around the world in 80 days,False
questions,15,Croesus was the king of Lydia (in modern-day Turkey) during the 500s BC.  What is he famous for?,multiple choice
answers,6,Being old,False
answers,6,Being rich,False
answers,6,Being wise,False
answers,6,Being strong,False
questions,15,What was the original worth of a British pound?,multiple choice
answers,7,A pound of sheep's wool,False
answers,7,A pound of copper,False
answers,7,A pound of silver,False
answers,7,A pound of gold,False
questions,15,What was the Balfour Declaration?,multiple choice
answers,8,A papal bull excommunicating Thomas Balfour,False
answers,8,A statement of British support for a Jewish homeland in Palestine,False
answers,8,A statement of U.S. intent to expand to the Pacific Ocean,False
answers,8,The French declaration of war against Germany in WWI,False
questions,15,In 1457, the Scottish Parliament banned football and golf.  Why?,multiple choice
answers,9,Men were playing sports instead of practicing archery,False
answers,9,Windows at the royal palace were broken by errant shots,False
answers,9,Scotland had recently lost matches to England,False
answers,9,Women had started to play,False
questions,15,When did the Crimean War happen?,multiple choice
answers,10,1700s,False
answers,10,1800s,False
answers,10,1900s,False
questions,15,Did the Incans have written language?,multiple choice
answers,11,Yes,False
answers,11,No,False
questions,15,True or false.  Before the arrival of Europeans, the Hawaiian islands had high levels of  social equality.,multiple choice
answers,12,True,False
answers,12,False,False
questions,15,What royal house did Queen Elizabeth I come from?,multiple choice
answers,13,Plantagenets,False
answers,13,Tudors,False
answers,13,Stuarts,False
answers,13,Windsors,False
questions,15,How did Napoleon die?,multiple choice
answers,14,Guillotine, Paris, 1815,False
answers,14,Old age, London, 1848,False
answers,14,Stomach cancer (or maybe poisoning), St. Helena, 1821,False
answers,14,Struck by gunshot, Waterloo, 1815,False
questions,15,Who did John Hinckley shoot in 1981?,multiple choice
answers,15,Ronald Reagan,False
answers,15,John Lennon,False
answers,15,Golda Meir,False
answers,15,Gianni Versace,Falsequizzes, What Color is It - Multiple Choice
questions,16,Amethyst,multiple choice
answers,1,Green,False
answers,1,Purple,False
answers,1,Red,False
answers,1,Silver,False
questions,16,The planet Neptune,multiple choice
answers,2,Blue,False
answers,2,Brown,False
answers,2,White,False
answers,2,Yellow,False
questions,16,Obsidian (typically),multiple choice
answers,3,Black,False
answers,3,Blue,False
answers,3,Gold,False
answers,3,Red,False
questions,16,The inside of a guava,multiple choice
answers,4,Green,False
answers,4,Orange,False
answers,4,Pink,False
answers,4,Yellow,False
questions,16,The uniforms of the Dutch national football team,multiple choice
answers,5,Black,False
answers,5,Blue,False
answers,5,Orange,False
answers,5,Red,False
questions,16,Sulfur,multiple choice
answers,6,Black,False
answers,6,Blue,False
answers,6,Yellow,False
answers,6,Pink,False
questions,16,Beluga whales,multiple choice
answers,7,Blue,False
answers,7,Black,False
answers,7,White,False
answers,7,Yellow,False
questions,16,Pikachu,multiple choice
answers,8,Green,False
answers,8,Gray,False
answers,8,Red,False
answers,8,Yellow,False
questions,16,Lapis lazuli,multiple choice
answers,9,Blue,False
answers,9,Red,False
answers,9,Green,False
answers,9,Yellow,False
questions,16,The Hope Diamond,multiple choice
answers,10,Blue,False
answers,10,Brown,False
answers,10,Red,False
answers,10,Yellow,False
questions,16,Yoda,multiple choice
answers,11,Blue,False
answers,11,Green,False
answers,11,Purple,False
answers,11,White,False
questions,16,The color associated with the Emperor of China,multiple choice
answers,12,Black,False
answers,12,Purple,False
answers,12,Red,False
answers,12,Yellow,False
questions,16,The color representing Islam,multiple choice
answers,13,Black,False
answers,13,Green,False
answers,13,Red,False
answers,13,White,False
questions,16,The robes of Buddhist monks,multiple choice
answers,14,Gray,False
answers,14,Orange,False
answers,14,Pink,False
answers,14,Purple,False
questions,16,The color described by the adjective "ruddy",multiple choice
answers,15,Black,False
answers,15,Green,False
answers,15,Red,False
answers,15,Yellow,False
questions,16,The background of the United Nations flag,multiple choice
answers,16,Black,False
answers,16,Blue,False
answers,16,Green,False
answers,16,Red,Falsequizzes, Multiple Choice General Knowledge #3
questions,20,What was the first planet discovered with the use of a telescope?,multiple choice
answers,1,Jupiter,False
answers,1,Saturn,False
answers,1,Uranus,False
answers,1,Pluto,False
questions,20,What letter is a protractor shaped like?,multiple choice
answers,2,D,False
answers,2,V,False
answers,2,L,False
answers,2,F,False
questions,20,In the Bible, what were the Ten Commandments first written on?,multiple choice
answers,3,A wax cylinder,False
answers,3,Birch bark,False
answers,3,Parchment made of sheep skin,False
answers,3,Two tablets of stone,False
questions,20,How long does it take light to travel from the Sun to the Earth?,multiple choice
answers,4,It's instantaneous,False
answers,4,About 8 minutes,False
answers,4,2-3 months, depending on the time of year,False
answers,4,About 11 days,False
questions,20,Is the U.S. Congress unicameral or bicameral?,multiple choice
answers,5,Unicameral,False
answers,5,Bicameral,False
questions,20,Is it really true that some Amazonian rainforest tribes would collect the shrunken heads of their enemies?,multiple choice
answers,6,Yes, it's true,False
answers,6,No, it's a myth,False
questions,20,When did Mahatma Gandhi die?,multiple choice
answers,7,1975,False
answers,7,1948,False
answers,7,1997,False
answers,7,1961,False
questions,20,Has Toronto ever hosted the Olympics?,multiple choice
answers,8,Yes,False
answers,8,No,False
questions,20,Which of these noble ranks is highest?,multiple choice
answers,9,Earl,False
answers,9,Baron,False
answers,9,Duke,False
answers,9,Marquis,False
questions,20,The U.S. state of New Jersey is named after Jersey.  But what is Jersey?,multiple choice
answers,10,There are multiple theories - no one is sure,False
answers,10,A Native American tribe,False
answers,10,A Dutch province,False
answers,10,A British island off the coast of France,False
questions,20,Does Mars have any moons?,multiple choice
answers,11,No,False
answers,11,Yes,False
questions,20,A triangle has one side with a length of 3 and another side with a length of 4.  What is the length of the third side?,multiple choice
answers,12,5,False
answers,12,6,False
answers,12,Impossible to say,False
answers,12,4,False
questions,20,Who is Paul Simon?,multiple choice
answers,13,A singer-songwriter,False
answers,13,A famous lawyer,False
answers,13,A playwright,False
answers,13,A serial killer,False
questions,20,Which of these is NOT caused by a virus?,multiple choice
answers,14,Measles,False
answers,14,Cholera,False
answers,14,Smallpox,False
answers,14,Herpes,False
questions,20,What do Alvin the Chipmunk and Hester Prynne have in common?,multiple choice
answers,15,They both have the letter "A" on their clothes,False
answers,15,They both have very high voices,False
answers,15,They were both born in Sweden,False
answers,15,They were both created by Nathaniel Hawthorne,False
questions,20,Which of the following is a synonym of "benighted"?,multiple choice
answers,16,Noble,False
answers,16,Old,False
answers,16,Smitten,False
answers,16,Ignorant,Falsequizzes, Multiple Choice Geography #2
questions,21,Which of these countries has the largest population?,multiple choice
answers,1,Brazil,False
answers,1,Russia,False
answers,1,Germany,False
answers,1,Iran,False
questions,21,Which of these mountain ranges has the highest maximum elevation?,multiple choice
answers,2,Andes,False
answers,2,Alps,False
answers,2,Urals,False
answers,2,Rockies,False
questions,21,Which of these rivers flows past the most countries?,multiple choice
answers,3,Amazon,False
answers,3,Euphrates,False
answers,3,Mississippi,False
answers,3,Danube,False
questions,21,Which of these cities has the highest population?,multiple choice
answers,4,Shanghai,False
answers,4,San Francisco,False
answers,4,Santiago,False
answers,4,Singapore,False
questions,21,Which of these islands has the largest area?,multiple choice
answers,5,Madagascar,False
answers,5,Iceland,False
answers,5,Cuba,False
answers,5,Great Britain,False
questions,21,Which of these capital cities gets the most rain?,multiple choice
answers,6,Kuala Lumpur,False
answers,6,Mexico City,False
answers,6,Wellington,False
answers,6,Washington D.C.,False
questions,21,Which of these U.S. states has the largest area?,multiple choice
answers,7,Nebraska,False
answers,7,Florida,False
answers,7,New York,False
answers,7,California,False
questions,21,Which of these cities is at the highest latitude?  (i.e. the furthest north),multiple choice
answers,8,Paris,False
answers,8,Beijing,False
answers,8,New York City,False
answers,8,London,False
questions,21,Which of these bodies of water has the largest surface area?,multiple choice
answers,9,Gulf of Mexico,False
answers,9,Black Sea,False
answers,9,Red Sea,False
answers,9,Persian Gulf,False
questions,21,Which of these cities has the most air pollution?,multiple choice
answers,10,Tokyo,False
answers,10,Delhi,False
answers,10,Los Angeles,False
answers,10,Rome,False
questions,21,Which of these countries borders the most other countries?,multiple choice
answers,11,Vietnam,False
answers,11,Egypt,False
answers,11,United States,False
answers,11,Germany,False
questions,21,Which of these countries has the highest percentage of Catholics?,multiple choice
answers,12,Germany,False
answers,12,Poland,False
answers,12,South Korea,False
answers,12,Cuba,False
questions,21,Which of these countries has the highest GDP per capita?,multiple choice
answers,13,Switzerland,False
answers,13,Egypt,False
answers,13,China,False
answers,13,Spain,False
questions,21,Which of these countries has the highest fertility rate?,multiple choice
answers,14,Mexico,False
answers,14,India,False
answers,14,Tanzania,False
answers,14,Canada,False
questions,21,Which of these countries has the highest life expectancy?,multiple choice
answers,15,Philippines,False
answers,15,Japan,False
answers,15,Argentina,False
answers,15,United Kingdom,Falsequizzes, LeBron... or Kobe?
questions,24,Has won more NBA championships,multiple choice
answers,1,LeBron,False
answers,1,Kobe,False
questions,24,Went directly from high school to the NBA,multiple choice
answers,2,LeBron,False
answers,2,Kobe,False
answers,2,Both,False
questions,24,Has a higher field goal percentage,multiple choice
answers,3,LeBron,False
answers,3,Kobe,False
questions,24,Is a better free throw shooter,multiple choice
answers,4,LeBron,False
answers,4,Kobe,False
questions,24,Scored 81 points in a single NBA game,multiple choice
answers,5,LeBron,False
answers,5,Kobe,False
answers,5,Both,False
questions,24,His father played in the NBA,multiple choice
answers,6,LeBron,False
answers,6,Kobe,False
answers,6,Both,False
questions,24,Grew up in Akron, Ohio,multiple choice
answers,7,LeBron,False
answers,7,Kobe,False
answers,7,Both,False
questions,24,Has his own line of Nike shoes,multiple choice
answers,8,LeBron,False
answers,8,Kobe,False
answers,8,Both,False
questions,24,Has more assists per game,multiple choice
answers,9,LeBron,False
answers,9,Kobe,False
questions,24,Won the NBA dunk contest,multiple choice
answers,10,LeBron,False
answers,10,Kobe,False
answers,10,Both,False
questions,24,Played on the same team as Shaq,multiple choice
answers,11,LeBron,False
answers,11,Kobe,False
answers,11,Both,False
questions,24,Is taller,multiple choice
answers,12,LeBron,False
answers,12,Kobe,False
questions,24,Has won more NBA MVP awards,multiple choice
answers,13,LeBron,False
answers,13,Kobe,False
questions,24,Speaks fluent Italian,multiple choice
answers,14,LeBron,False
answers,14,Kobe,False
answers,14,Both,False
questions,24,Was drafted with the first overall pick,multiple choice
answers,15,LeBron,False
answers,15,Kobe,False
answers,15,Both,Falsequizzes, History Multiple Choice #5
questions,25,Why did Great Britain establish colonies in Australia?,multiple choice
answers,1,As a base to raid Spanish gold ships,False
answers,1,As a place to send prisoners,False
answers,1,To grow valuable breadfruit,False
questions,25,What style of facial hair did Joseph Stalin wear?,multiple choice
answers,2,Beard,False
answers,2,Clean-shaven,False
answers,2,Mustache,False
answers,2,Sideburns,False
questions,25,How did the Cato the Elder end his speeches in the Roman Senate?,multiple choice
answers,3,Carthage must be destroyed,False
answers,3,If you seek a pleasant peninsula, look around you,False
answers,3,Praise be to Jupiter,False
answers,3,Those who are about to die salute you!,False
questions,25,What was a Potemkin village?,multiple choice
answers,4,A group of battleships,False
answers,4,A fake village built to impress Catherine the Great,False
answers,4,A Jewish settlement, or "shtetl", in Eastern Europe,False
questions,25,What country accepted responsibility for the bombing of Pan Am Flight 103 over Lockerbie, Scotland?,multiple choice
answers,5,Libya,False
answers,5,North Korea,False
answers,5,Panama,False
answers,5,Russia,False
questions,25,What term refers to a branch of a royal family founded by younger sons?,multiple choice
answers,6,Cadet branch,False
answers,6,Ensign branch,False
answers,6,Lieutenant branch,False
questions,25,What does détente refer to?,multiple choice
answers,7,A "thawing" of relations, especially between the U.S. and the Soviet Union,False
answers,7,The agreement between France and the UK prior to WWI,False
answers,7,The overthrow of a ruler,False
answers,7,The heir to the French throne,False
questions,25,New York City has famously held ticker tape parades for such luminaries as Dwight Eisenhower and the Apollo 11 astronauts.  What is ticker tape?,multiple choice
answers,8,Leftover scraps from garment-making,False
answers,8,Shredded phone books,False
answers,8,Thin strips of paper on which stock prices are printed,False
questions,25,Which of these is the correct spelling of the first (and only) female Prime Minister of Israel?,multiple choice
answers,9,Glinda Meyer,False
answers,9,Gelda Myor,False
answers,9,Golda Meir,False
questions,25,Why did England's King Edward VIII abdicate in 1936?,multiple choice
answers,10,For better weather and lifestyle in the Bahamas,False
answers,10,It was discovered he was an illegitimate child,False
answers,10,To marry American divorcée Wallis Simpson,False
questions,25,What did Wernher von Braun design?,multiple choice
answers,11,Furniture,False
answers,11,Rockets,False
answers,11,Women's clothing,False
questions,25,Lord Nelson famously led the English navy to victory at Cape Trafalgar.  Where is Cape Trafalgar?,multiple choice
answers,12,Algeria,False
answers,12,Canada,False
answers,12,England,False
answers,12,Spain,False
questions,25,Who hosted the Olympics in 1940?,multiple choice
answers,13,Lake Placid,False
answers,13,Los Angeles,False
answers,13,Paris,False
answers,13,No one,False
questions,25,In the Bible, Goliath measured 6 cubits and a span.  How big is a cubit?,multiple choice
answers,14,The distance from the elbow to the tip of the fingers (about 18"),False
answers,14,The length of a human foot,False
answers,14,The length of a person's outstretched arms,False
questions,25,The Crystal Palace was built for the first World's Fair in London in 1851.  Does it still stand today?,multiple choice
answers,15,Yes,False
answers,15,No,Falsequizzes, Geography True or False #1
questions,27,Mexico is south of the Equator,multiple choice
answers,1,True,False
answers,1,False,False
questions,27,New Zealand has more sheep than people,multiple choice
answers,2,True,False
answers,2,False,False
questions,27,There is a country that begins with every letter of the alphabet,multiple choice
answers,3,True,False
answers,3,False,False
questions,27,It's possible to travel on roads from the United States to South America,multiple choice
answers,4,True,False
answers,4,False,False
questions,27,China only has one time zone,multiple choice
answers,5,True,False
answers,5,False,False
questions,27,Paris is further north than Toronto,multiple choice
answers,6,True,False
answers,6,False,False
questions,27,Africa has a larger area than Russia,multiple choice
answers,7,True,False
answers,7,False,False
questions,27,Russia borders both North Korea and Norway,multiple choice
answers,8,True,False
answers,8,False,False
questions,27,Switzerland is part of the European Union,multiple choice
answers,9,True,False
answers,9,False,False
questions,27,Besides Italy, there are no countries where Italian is an official language,multiple choice
answers,10,True,False
answers,10,False,False
questions,27,No countries share a land border with the United Kingdom,multiple choice
answers,11,True,False
answers,11,False,False
questions,27,There is a country whose currency is called the Lira,multiple choice
answers,12,True,False
answers,12,False,False
questions,27,Minnesota borders the Great Lakes,multiple choice
answers,13,True,False
answers,13,False,False
questions,27,At least some of the Arctic Ocean is always frozen,multiple choice
answers,14,True,False
answers,14,False,False
questions,27,Shanghai is further north than Beijing,multiple choice
answers,15,True,False
answers,15,False,False
questions,27,100% of the territory of Singapore is located on islands,multiple choice
answers,16,True,False
answers,16,False,False
questions,27,Ethiopia is landlocked,multiple choice
answers,17,True,False
answers,17,False,False
questions,27,Morocco was never colonized by European powers,multiple choice
answers,18,True,False
answers,18,False,Falsequizzes, British History Multiple Choice #2
questions,28,What group of people formed the priestly class in ancient Celtic society?,multiple choice
answers,1,Gurkhas,False
answers,1,Jesuits,False
answers,1,Druids,False
answers,1,Haruspices,False
questions,28,What type of flower is a symbol of remembrance for World War One?,multiple choice
answers,2,Tulip,False
answers,2,Rose,False
answers,2,Poppy,False
answers,2,Orchid,False
questions,28,Which monarch holds the record for the longest reign in British history?,multiple choice
answers,3,Henry VIII,False
answers,3,Elizabeth II,False
answers,3,Victoria,False
questions,28,What holiday did Parliamentary Puritans ban in 1647, replacing it with a day of fasting?,multiple choice
answers,4,Hallowe'en,False
answers,4,New Year's Day,False
answers,4,Valentine's Day,False
answers,4,Christmas,False
questions,28,What physical description is often associated with Richard III?,multiple choice
answers,5,Blackbearded,False
answers,5,Gigantic,False
answers,5,Toothless,False
answers,5,Hunchbacked,False
questions,28,Which of these was not an actual coin minted in Great Britain?,multiple choice
answers,6,Shilling,False
answers,6,Drachma,False
answers,6,Guinea,False
answers,6,Farthing,False
questions,28,What does the archaic word "forsooth" mean?,multiple choice
answers,7,Long ago,False
answers,7,Indeed,False
answers,7,On top of,False
questions,28,True or False.  The Black Death didn't have a major effect on the British Isles.,multiple choice
answers,8,False,False
answers,8,True,False
questions,28,Who was Winston Churchill talking about when he said "Never in the field of human conflict was so much owed by so many to so few"?,multiple choice
answers,9,The British cavalry at Waterloo,False
answers,9,The Royal Air Force,False
answers,9,The codebreakers at Bletchley Park,False
questions,28,What did Alexander Fleming discover in 1928?,multiple choice
answers,10,Protons,False
answers,10,Penicillin,False
answers,10,Pluto,False
questions,28,Which war did Richard the Lionheart fight in?,multiple choice
answers,11,The English Civil War,False
answers,11,The Hundred Years War,False
answers,11,Third Crusade,False
questions,28,Who were expelled from England in 1290, not being allowed to return until 1657?,multiple choice
answers,12,Buddhists,False
answers,12,Jews,False
answers,12,Catholics,False
answers,12,Muslims,False
questions,28,What part of the British isles was ruled by Llywelyn the Great?,multiple choice
answers,13,Wales,False
answers,13,Isle of Man,False
answers,13,Scotland,False
answers,13,Cornwall,False
questions,28,When did the United Kingdom return Hong Kong to China?,multiple choice
answers,14,1945,False
answers,14,1901,False
answers,14,1997,False
questions,28,Who was known as "The Lady with the Lamp"?,multiple choice
answers,15,Florence Nightingale,False
answers,15,Jane Austen,False
answers,15,Emmeline Pankhurst,Falsequizzes, Game of Thrones Multiple Choice
questions,29,How did Joffrey die?,multiple choice
answers,1,Stabbed by a horde of small children,False
answers,1,Thrown from the walls of the Red Keep,False
answers,1,Poisoned at his own wedding feast,False
answers,1,Struck by an errant crossbow shot,False
questions,29,Which of the following was Sansa never married or engaged to?,multiple choice
answers,2,Joffrey Baratheon,False
answers,2,Tyrion Lannister,False
answers,2,Loras Tyrell,False
answers,2,Ramsay Bolton,False
questions,29,Which of the following is NOT one of Daenerys's dragons?,multiple choice
answers,3,Viserion,False
answers,3,Aegon,False
answers,3,Drogon,False
answers,3,Rhaegal,False
questions,29,Which of the following is NOT one of Daenerys's titles?,multiple choice
answers,4,Mother of Dragons,False
answers,4,The Unsullied,False
answers,4,Breaker of Chains,False
answers,4,Khaleesi,False
questions,29,Which of the following kingdoms is, on average, furthest south?,multiple choice
answers,5,The Riverlands,False
answers,5,Dorne,False
answers,5,The Reach,False
answers,5,The Vale,False
questions,29,What is the sigil of house Baratheon?,multiple choice
answers,6,Unicorn,False
answers,6,Moon,False
answers,6,Stag,False
answers,6,Rose,False
questions,29,How are Jon and Daenerys related to each other?,multiple choice
answers,7,Brother / sister,False
answers,7,They aren't,False
answers,7,Cousins,False
answers,7,Aunt / nephew,False
questions,29,Who did Brienne of Tarth lose her virginity to?,multiple choice
answers,8,Margaery Tyrell,False
answers,8,Renly Baratheon,False
answers,8,Jaime Lannister,False
answers,8,Tormund Giantsbane,False
questions,29,Where would you find the Citadel, the headquarters of the order of the maesters?,multiple choice
answers,9,Lannisport,False
answers,9,Qarth,False
answers,9,Oldtown,False
answers,9,Braavos,False
questions,29,Which character has all his reproductive organs intact?,multiple choice
answers,10,Varys,False
answers,10,Theon Greyjoy,False
answers,10,Ser Bronn,False
answers,10,Grey Worm,False
questions,29,Which of these characters never served as hand to a king (or queen)?,multiple choice
answers,11,Tyrion Lannister,False
answers,11,Ser Davos Seaworth,False
answers,11,Ned Stark,False
answers,11,Jorah Mormont,False
questions,29,Which of these characters was NOT killed by Arya?,multiple choice
answers,12,The Night King,False
answers,12,Petyr Baelish,False
answers,12,Walder Frey,False
answers,12,Tywin Lannister,False
questions,29,Who brought Jon Snow back from the dead?,multiple choice
answers,13,Melisandre,False
answers,13,The Children of the Forest,False
answers,13,Jaqen H'ghar,False
answers,13,Brandon Stark,False
questions,29,In what real-life city were many King's Landing scenes filmed?,multiple choice
answers,14,Chicago,False
answers,14,Rome,False
answers,14,Edinburgh,False
answers,14,Dubrovnik,False
questions,29,What is the seat of House Frey?,multiple choice
answers,15,The Eyrie,False
answers,15,Pyke,False
answers,15,The Twins,False
answers,15,Harrenhal,Falsequizzes, What's Bigger?
questions,30,Earth or Mars,multiple choice
answers,1,Earth,False
answers,1,Mars,False
questions,30,Africa or South America,multiple choice
answers,2,Africa,False
answers,2,South America,False
questions,30,The Old Testament or the New Testament, by length,multiple choice
answers,3,Old Testament,False
answers,3,New Testament,False
questions,30,The heaviest human ever or the heaviest pumpkin ever,multiple choice
answers,4,Human,False
answers,4,Pumpkin,False
questions,30,The annual budget of the French government or the annual revenue of Google.,multiple choice
answers,5,France,False
answers,5,Google,False
questions,30,The number of people on Earth or the number of trees,multiple choice
answers,6,People,False
answers,6,Trees,False
questions,30,An atom of Nitrogen or an atom of Uranium,multiple choice
answers,7,Nitrogen,False
answers,7,Uranium,False
questions,30,The tallest building or the tallest tree,multiple choice
answers,8,Building,False
answers,8,Tree,False
questions,30,A gigabyte or a terabyte,multiple choice
answers,9,Gigabyte,False
answers,9,Terabyte,False
questions,30,The population of Arizona or the population of Estonia,multiple choice
answers,10,Arizona,False
answers,10,Estonia,False
questions,30,Buckingham Palace or the White House, by number of bedrooms,multiple choice
answers,11,Buckingham Palace,False
answers,11,The White House,False
questions,30,A violin or a viola,multiple choice
answers,12,Violin,False
answers,12,Viola,False
questions,30,A chromosome or a gene,multiple choice
answers,13,Chromosome,False
answers,13,Gene,False
questions,30,Your pancreas or your pituitary gland,multiple choice
answers,14,Pancreas,False
answers,14,Pituitary gland,False
questions,30,A division or a regiment,multiple choice
answers,15,Division,False
answers,15,Regiment,Falsequizzes, British History Multiple Choice #1
questions,31,What party did Margaret Thatcher lead?,multiple choice
answers,1,Liberal,False
answers,1,Labour,False
answers,1,Conservative,False
questions,31,Who pointed their finger at YOU in the famous WWI recruiting poster?,multiple choice
answers,2,King Edward VII,False
answers,2,Bellona, goddess of war,False
answers,2,Queen Victoria,False
answers,2,Lord Kitchener,False
questions,31,What adjective has often been used to describe London in the 1960s?,multiple choice
answers,3,Swinging,False
answers,3,Smart,False
answers,3,Sassy,False
answers,3,Smashing,False
questions,31,What body part did Horatio Nelson lose at the Battle of Santa Cruz de Tenerife?,multiple choice
answers,4,His nose,False
answers,4,Most of his right arm,False
answers,4,His left ear,False
answers,4,His left leg below the knee,False
questions,31,Who was Thomas Becket?,multiple choice
answers,5,Archbishop of Canterbury murdered in 1170,False
answers,5,The richest man in England in the early 1700s,False
answers,5,One of the "Big Six" English romantic poets,False
questions,31,What name is given to William the Conqueror's brutal campaign that laid waste to northern England and brought it under Norman rule?,multiple choice
answers,6,Harrying of the North,False
answers,6,Hassling of the North,False
answers,6,Hounding of the North,False
questions,31,Which of these noble ranks is the highest?,multiple choice
answers,7,Earl,False
answers,7,Baron,False
answers,7,Marquess,False
answers,7,Duke,False
questions,31,The Glorious Revolution of 1688 installed William of Orange on the throne of England.  Where did William of Orange come from?,multiple choice
answers,8,Spain,False
answers,8,Netherlands,False
answers,8,Germany,False
answers,8,Russia,False
questions,31,Who or what was the Danegeld?,multiple choice
answers,9,A legendary warrior who castrated Danish invaders,False
answers,9,Money paid to the Vikings,False
answers,9,A chronicle of England during the Dark Ages,False
questions,31,How did Anne Boleyn meet her end?,multiple choice
answers,10,Suspected poisoning,False
answers,10,Died of old age in a convent,False
answers,10,Beheaded at the Tower of London,False
answers,10,Suicide,False
questions,31,Before decimalisation in 1971, how many pence were in a pound?,multiple choice
answers,11,100,False
answers,11,240,False
answers,11,111,False
answers,11,42,False
questions,31,Which of these figures did NOT live during the Elizabethan era?,multiple choice
answers,12,William Shakespeare,False
answers,12,Isaac Newton,False
answers,12,Francis Drake,False
answers,12,Walter Raleigh,False
questions,31,Who famously led a revolt against the Romans 60 AD?,multiple choice
answers,13,King Arthur,False
answers,13,Bede,False
answers,13,Boudicca,False
answers,13,Llywelyn the Great,False
questions,31,What city was home to famous thinkers and writers such as David Hume, Adam Smith, and Robert Burns?,multiple choice
answers,14,Edinburgh,False
answers,14,Belfast,False
answers,14,Cardiff,False
answers,14,London,False
